brand,model,variant,locality,rto,fuel_type,transmission,seller_type,color,vehicle_age,odometer_reading,km_per_year,owner_count,certified,pincode,selling_price
hyundai,verna,s,gandhi nagar,ka-51,petrol,manual,dealer,red,10.0,84369.0,8436.9,2,1.0,560009.0,450000.0
toyota,corolla altis,g,malleshwaram,hr-26,petrol,manual,dealer,white,13.0,88000.0,6769.2,2,0.0,560003.0,431000.0
kia,seltos,htk plus,unknown,ka-01,petrol,manual,unknown,unknown,6.0,61267.0,10211.2,1,,,900000.0
renault,duster,rxs,whitefield,ka-02,petrol,manual,dealer,unknown,8.0,85049.0,10631.1,1,1.0,560066.0,455992.0
hyundai,verna,fluidic sx,kr puram,ka-01,diesel,manual,dealer,silver,14.0,171742.0,12267.3,4,1.0,560036.0,240000.0
hyundai,i10,sportz kappa2,malleshwaram,ka-04,petrol,manual,dealer,grey,13.0,105500.0,8115.4,3,0.0,560003.0,214000.0
skoda,rapid,elegance cr mt,arekere,tn-11,diesel,manual,dealer,red,14.0,225354.0,16096.7,2,1.0,560066.0,200000.0
maruti suzuki,ignis,delta amt,whitefield,ka-03,petrol,automatic,dealer,orange,4.0,35500.0,8875.0,1,1.0,560066.0,531000.0
hyundai,i20,asta (o) dct,nexus shanti niketan mall,ka-05,petrol,automatic,dealer,red,5.0,112000.0,22400.0,1,0.0,560066.0,698000.0
ford,ecosport,titanium thunder edtion,hebbal,ka-04,petrol,manual,dealer,unknown,6.0,54666.0,9111.0,1,1.0,560064.0,734838.0
maruti suzuki,xl6,zeta mt,malleshwaram,ka-02,cng,manual,dealer,unknown,1.0,25500.0,25500.0,1,1.0,560003.0,1184000.0
honda,city,sv,whitefield,ka-05,petrol,manual,dealer,unknown,11.0,74000.0,6727.3,1,0.0,560066.0,461000.0
datsun,redi-go,t (o,bannerghatta,ka-14,petrol,manual,dealer,grey,10.0,71000.0,7100.0,1,1.0,560076.0,193000.0
chevrolet,beat,lt,gandhi nagar,ka-09,diesel,manual,dealer,unknown,15.0,112817.0,7521.1,1,1.0,560009.0,152000.0
hyundai,i10,magna,unknown,ka-04,petrol,manual,dealer,unknown,11.0,28251.0,2568.3,1,,,233000.0
maruti suzuki,eeco,7 str,hebbal,ka-51,petrol,manual,dealer,grey,6.0,30456.0,5076.0,1,1.0,560023.0,440000.0
hyundai,venue,sx imt,yeshwanthpur,ka-01,petrol,manual,dealer,unknown,4.0,43696.0,10924.0,1,1.0,560022.0,733900.0
toyota,camry,at,3west circle road v v puram,ka-51,petrol,automatic,dealer,white,14.0,79186.0,5656.1,1,1.0,560066.0,933500.0
hyundai,i10,sportz at kappa2,bannerghatta,ka-05,petrol,automatic,dealer,grey,14.0,41500.0,2964.3,1,0.0,560076.0,325000.0
maruti suzuki,baleno,delta,yeshwanthpur,ka-06,petrol,manual,dealer,unknown,4.0,64738.0,16184.5,1,1.0,560022.0,625000.0
hyundai,venue,sx plus dct,whitefield,ka-03,petrol,automatic,dealer,blue,7.0,66663.0,9523.3,1,1.0,560066.0,607200.0
renault,duster,85 ps rxs mt,yeshwanthpur,ka-51,diesel,manual,dealer,brown,9.0,81511.0,9056.8,1,1.0,560022.0,540115.0
maruti suzuki,grand vitara,alpha plus ecvt,hebbal,ka-22,hybrid,automatic,dealer,black,3.0,107462.0,35820.7,1,1.0,560064.0,1349100.0
renault,triber,rxz,hebbal,ka-01,petrol,manual,dealer,unknown,2.0,24000.0,12000.0,1,1.0,562157.0,715000.0
toyota,urban cruiser,high grade mt,division ka,ka-04,petrol,manual,dealer,blue,6.0,78637.0,13106.2,2,1.0,560066.0,730000.0
mg,hector,sharp pro cvt,whitefield,ka-03,petrol,automatic,dealer,brown,3.0,16256.0,5418.7,1,1.0,560066.0,1615000.0
datsun,go,t,hebbal,ka-09,petrol,manual,dealer,silver,12.0,25956.0,2163.0,1,1.0,560064.0,202364.0
renault,kiger,rxt mt,gandhi nagar,ka-01,petrol,manual,dealer,blue,2.0,19258.0,9629.0,1,1.0,560009.0,591700.0
ford,ecosport,titanium +,whitefield,ka-63,diesel,manual,dealer,grey,8.0,79183.0,9897.9,2,1.0,560066.0,608200.0
renault,kwid,rxt,whitefield,ka-51,petrol,manual,dealer,grey,11.0,78073.0,7097.5,1,1.0,560066.0,225000.0
hyundai,creta,sx (o) automatic,hebbal,ka-32,diesel,automatic,dealer,unknown,5.0,61500.0,12300.0,1,0.0,562157.0,1335000.0
ford,figo,duratec exi,malleshwaram,ka-04,petrol,manual,dealer,unknown,13.0,102500.0,7884.6,1,0.0,560003.0,241000.0
maruti suzuki,swift,vxi o,gnana bharathi,ka-41,petrol,manual,dealer,white,9.0,96777.0,10753.0,2,1.0,560066.0,522000.0
hyundai,venue,sx imt,unknown,ka-51,petrol,manual,unknown,unknown,5.0,51739.0,10347.8,1,,,714205.0
renault,duster,85 ps rxl,whitefield,ka-51,diesel,manual,dealer,white,12.0,98587.0,8215.6,1,1.0,560066.0,492000.0
maruti suzuki,s presso,vxi plus amt,near ashwini clinic 1 st black bsk 6th stage,ka-01,petrol,automatic,dealer,unknown,6.0,27550.0,4591.7,1,1.0,,460000.0
renault,kwid,climber mt,koramangala,ka-51,petrol,manual,dealer,silver,4.0,44179.0,11044.8,2,1.0,560034.0,335000.0
volkswagen,polo,gt at,whitefield,ka-01,petrol,automatic,dealer,unknown,11.0,100034.0,9094.0,1,1.0,560066.0,519000.0
honda,br-v,v,hebbal,ka-03,petrol,manual,dealer,silver,9.0,78408.0,8712.0,1,1.0,560064.0,587100.0
hyundai,i20,asta,pin behind rja technology park,ka-53,petrol,manual,dealer,silver,11.0,103363.0,9396.6,1,1.0,560066.0,400000.0
hyundai,grand i10 nios,asta kappa,nexus shanti niketan mall,ka-03,petrol,manual,dealer,blue,3.0,19000.0,6333.3,1,1.0,560066.0,703000.0
maruti suzuki,ciaz,alpha at shvs,nagar,ka-01,petrol,automatic,dealer,unknown,5.0,62679.0,12535.8,1,1.0,,760000.0
jaguar,xf,unknown,unknown,ka-05,petrol,automatic,dealer,unknown,12.0,94000.0,7833.3,1,0.0,,1340000.0
tata,zest,xm,hebbal,ka-04,petrol,manual,dealer,unknown,12.0,95275.0,7939.6,1,1.0,560023.0,266349.0
hyundai,xcent,s (o,bannerghatta,wb-02,petrol,manual,dealer,unknown,10.0,37000.0,3700.0,1,0.0,560076.0,398000.0
ford,figo,duratec zxi,whitefield,ka-51,petrol,manual,dealer,silver,14.0,56500.0,4035.7,1,0.0,560066.0,231000.0
hyundai,eon,magna +,malleshwaram,ka-22,petrol,manual,dealer,silver,12.0,36000.0,3000.0,2,0.0,560003.0,232000.0
mg,astor,sharp ex mt,26 opposite avalahalli bda park,ka-05,petrol,manual,dealer,red,4.0,28793.0,7198.2,1,1.0,560066.0,986000.0
mahindra,xuv300,w8 (o,hebbal,ka-36,diesel,manual,dealer,white,5.0,85655.0,17131.0,2,1.0,560064.0,746300.0
mahindra,thar,lx hard top at 4wd,hebbal,ka-51,petrol,automatic,dealer,unknown,4.0,34000.0,8500.0,1,1.0,562157.0,1322000.0
maruti suzuki,baleno,zeta,hebbal,ka-53,petrol,manual,dealer,blue,10.0,46078.0,4607.8,1,1.0,560064.0,504900.0
renault,kwid,rxt amt,unknown,ka-25,petrol,automatic,unknown,unknown,7.0,53355.0,7622.1,1,,,316000.0
tata,nexon,xz plus kaziranga,unknown,22bh,petrol,manual,unknown,unknown,4.0,72058.0,18014.5,1,,,950000.0
maruti suzuki,swift,zxi plus,unknown,unknown,petrol,manual,unknown,unknown,2.0,5500.0,2750.0,1,,,850000.0
kia,carens,prestige mt 7 str,hebbal,ka-03,petrol,manual,dealer,grey,3.0,27000.0,9000.0,1,1.0,562157.0,1139000.0
hyundai,xcent,s (o,malleshwaram,ka-03,petrol,manual,dealer,blue,11.0,52000.0,4727.3,1,0.0,560003.0,397000.0
honda,jazz,v at,gandhi nagar,ka-05,petrol,automatic,dealer,white,10.0,146324.0,14632.4,1,1.0,560009.0,288100.0
maruti suzuki,swift,vxi,banashankari,ka-05,petrol,manual,dealer,unknown,7.0,56495.0,8070.7,1,1.0,560070.0,600000.0
renault,kwid,climber amt,unknown,ka-50,petrol,automatic,dealer,unknown,9.0,55157.0,6128.6,4,1.0,,225000.0
honda,br-v,v cvt,hebbal,ka-53,petrol,automatic,dealer,silver,9.0,96981.0,10775.7,2,1.0,560064.0,503751.0
volkswagen,polo,highline1.2l,hebbal,ka-09,petrol,manual,dealer,grey,9.0,67905.0,7545.0,1,1.0,560064.0,533500.0
ford,ecosport,titanium tdci,mysore road,ka-02,diesel,manual,dealer,white,10.0,136500.0,13650.0,1,0.0,560039.0,538000.0
maruti suzuki,baleno,sigma,sarjapur road,ka-08,petrol,manual,dealer,blue,10.0,112543.0,11254.3,3,1.0,560035.0,357000.0
maruti suzuki,wagon r,vxi,hebbal,ka-25,petrol,manual,dealer,unknown,10.0,82500.0,8250.0,1,1.0,562157.0,350000.0
hyundai,i10,magna kappa2,bannerghatta,ka-02,petrol,manual,dealer,grey,14.0,99000.0,7071.4,1,0.0,560076.0,230000.0
maruti suzuki,xl6,alpha mt,nexus shanti niketan mall,ka-03,petrol,manual,dealer,unknown,3.0,10500.0,3500.0,1,1.0,560066.0,1115000.0
hyundai,grand i10,sportz (o) at kappa,unknown,ka-05,petrol,automatic,dealer,unknown,9.0,75716.0,8412.9,1,1.0,,498000.0
kia,syros,htx plus (o) 7dct,hebbal,ka-19,petrol,automatic,dealer,blue,1.0,19000.0,19000.0,1,1.0,560103.0,1456000.0
maruti suzuki,grand vitara,alpha plus ecvt,gandhi nagar,ka-53,hybrid,automatic,dealer,grey,3.0,71807.0,23935.7,1,1.0,560009.0,1205400.0
volkswagen,taigun,gt plus dsg,hebbal,ka-05,petrol,automatic,dealer,silver,2.0,70578.0,35289.0,1,1.0,560064.0,1329032.0
ford,figo,exi,unknown,ka-02,diesel,manual,dealer,unknown,13.0,95645.0,7357.3,1,,,175000.0
maruti suzuki,celerio,zxi amt,kalyan nagar,ka-01,petrol,automatic,dealer,unknown,10.0,69039.0,6903.9,1,1.0,560043.0,350000.0
volkswagen,polo,highline1.2l,bannerghatta,ka-03,petrol,manual,dealer,unknown,12.0,42500.0,3541.7,1,0.0,560076.0,505000.0
tata,tiago,xt,koramangala,ka-03,petrol,manual,dealer,unknown,10.0,37954.0,3795.4,2,1.0,560034.0,335525.0
renault,duster,85 ps rxz,banaswadi,ka-03,diesel,manual,dealer,orange,10.0,124859.0,12485.9,1,1.0,560066.0,599411.0
toyota,urban cruiser,high grade mt,division ka,ka-04,petrol,manual,dealer,unknown,6.0,78637.0,13106.2,1,1.0,,714000.0
maruti suzuki,alto k10,vxi,whitefield,ka-05,petrol,manual,dealer,unknown,8.0,31197.0,3899.6,1,1.0,560066.0,305518.0
renault,kwid,climber (o,begur,ka-33,petrol,manual,dealer,blue,6.0,104568.0,17428.0,2,1.0,560068.0,359588.0
maruti suzuki,vitara brezza,zxi plus at shvs,unknown,ka-03,petrol,automatic,dealer,unknown,4.0,23500.0,5875.0,1,1.0,,1054000.0
maruti suzuki,alto k10,vxi (o) amt,mysore road,ka-05,petrol,automatic,dealer,silver,9.0,31500.0,3500.0,1,1.0,560039.0,366000.0
tata,nano,twist xt,hebbal,ka-41,petrol,manual,dealer,purple,11.0,72189.0,6562.6,3,1.0,560064.0,126086.0
hyundai,grand i10,sportz kappa,unknown,ka-51,petrol,manual,dealer,unknown,7.0,33152.0,4736.0,1,,,518765.0
maruti suzuki,alto k10,vxi,hebbal,ka-51,petrol,manual,dealer,red,14.0,46000.0,3285.7,1,0.0,562157.0,221000.0
mg,astor,sharp cvt,begur,ka-05,petrol,automatic,dealer,white,4.0,24111.0,6027.8,1,1.0,560068.0,1200000.0
mahindra,xuv300,w6,whitefield,ka-50,diesel,manual,dealer,white,7.0,61041.0,8720.1,1,1.0,560066.0,641800.0
hyundai,i20,asta,sannatammanahalli j i huskur,ka-51,petrol,manual,dealer,unknown,13.0,90646.0,6972.8,1,1.0,,369000.0
volkswagen,vento,highline,unknown,mh-02,diesel,manual,dealer,unknown,12.0,76861.0,6405.1,1,,,287000.0
maruti suzuki,swift,vxi,unknown,ka-01,petrol,manual,dealer,unknown,10.0,109111.0,10911.1,1,,,400000.0
renault,kwid,rxt,whitefield,ka-25,petrol,manual,dealer,unknown,10.0,39000.0,3900.0,1,0.0,560066.0,300000.0
hyundai,eon,magna,unknown,ka-51,petrol,manual,dealer,unknown,13.0,39000.0,3000.0,1,0.0,,236000.0
maruti suzuki,swift,vxi amt,malleshwaram,ka-03,petrol,automatic,dealer,silver,2.0,35500.0,17750.0,1,0.0,560003.0,663000.0
mg,hector,sharp cvt,whitefield,ka-51,petrol,automatic,dealer,grey,4.0,27929.0,6982.2,1,1.0,560066.0,1235647.0
tata,nexon,xm,whitefield,ka-19,petrol,manual,dealer,grey,7.0,113794.0,16256.3,1,1.0,560066.0,470100.0
kia,seltos,gtx plus dct,nexus shanti niketan mall,ka-53,petrol,automatic,dealer,unknown,3.0,28000.0,9333.3,1,1.0,560066.0,1519000.0
tata,safari,xza plus,gandhi nagar,ka-19,diesel,automatic,dealer,black,4.0,93967.0,23491.8,1,1.0,560009.0,1358856.0
hyundai,i20,asta (o) dct,unknown,ka-22,petrol,automatic,dealer,unknown,3.0,58000.0,19333.3,1,1.0,,858000.0
hyundai,i20,asta (o,unknown,ka-05,petrol,manual,dealer,unknown,10.0,39000.0,3900.0,1,1.0,,539000.0
hyundai,grand i10 nios,magna kappa,malleshwaram,ka-17,petrol,manual,dealer,white,5.0,42000.0,8400.0,2,1.0,560003.0,476000.0
maruti suzuki,dzire,zdi,near bosch gate adugodi,ka-35,diesel,manual,dealer,white,10.0,88848.0,8884.8,2,1.0,560064.0,585000.0
hyundai,verna,fluidic,hebbal,ka-02,petrol,manual,dealer,red,11.0,109359.0,9941.7,1,1.0,560023.0,345500.0
hyundai,xcent,s,mysore road,ka-03,petrol,manual,dealer,blue,12.0,108500.0,9041.7,2,0.0,560039.0,317000.0
honda,amaze,sx,hebbal,ka-04,petrol,manual,dealer,unknown,12.0,49984.0,4165.3,2,1.0,560023.0,310000.0
hyundai,eon,era +,whitefield,ka-51,petrol,manual,dealer,red,13.0,53916.0,4147.4,1,1.0,560066.0,205000.0
maruti suzuki,alto,vxi,malleshwaram,wb-08,petrol,manual,dealer,unknown,10.0,53500.0,5350.0,1,0.0,560003.0,257000.0
renault,triber,rxz,nagarbhavi,ka-02,petrol,manual,dealer,silver,4.0,103541.0,25885.2,1,1.0,560066.0,560000.0
maruti suzuki,swift,vxi,peenya,ka-03,petrol,manual,dealer,red,8.0,65466.0,8183.2,1,0.0,560073.0,300000.0
tata,tiago,xza,yeshwanthpur,ka-03,petrol,automatic,dealer,red,9.0,30705.0,3411.7,2,1.0,560022.0,346856.0
ford,freestyle,titanium,yeshwanthpur,ka-05,petrol,manual,dealer,black,8.0,66716.0,8339.5,1,1.0,560022.0,427078.0
datsun,go,t,whitefield,tn-04,petrol,manual,dealer,blue,12.0,56119.0,4676.6,1,1.0,560066.0,151605.0
hyundai,creta,sx (o) 7 dct,hebbal,ka-53,petrol,automatic,dealer,unknown,4.0,17000.0,4250.0,1,1.0,560103.0,1628000.0
honda,city,vx,mysore road,ka-04,diesel,manual,dealer,grey,12.0,150000.0,12500.0,1,0.0,560039.0,469000.0
kia,seltos,htx ivt,hebbal,ka-51,petrol,automatic,dealer,unknown,3.0,23500.0,7833.3,1,1.0,560103.0,1270000.0
maruti suzuki,swift,zxi amt,hebbal,ka-51,petrol,automatic,dealer,red,7.0,75554.0,10793.4,1,1.0,560064.0,493200.0
maruti suzuki,new wagon-r,lxi,vaddarapalya ragavendra industrial estate bengal,ts-08,cng,manual,dealer,unknown,5.0,134558.0,26911.6,1,1.0,,420000.0
hyundai,grand i10 nios,sportz amt kappa,hebbal,ka-03,petrol,automatic,dealer,white,7.0,61473.0,8781.9,2,1.0,560064.0,425000.0
hyundai,grand i10,asta at kappa,unknown,ka-04,petrol,automatic,dealer,unknown,9.0,37468.0,4163.1,1,,,453000.0
mahindra,xuv700,ax 7 p at 7 str,whitefield,ka-03,petrol,automatic,dealer,blue,4.0,69216.0,17304.0,1,1.0,560066.0,1549000.0
mahindra,xuv700,ax 5 d at 5 str,hebbal,ka-02,diesel,automatic,dealer,unknown,4.0,81727.0,20431.8,1,1.0,560023.0,1495000.0
hyundai,venue,sx plus dct,hebbal,ka-04,petrol,automatic,dealer,white,6.0,59393.0,9898.8,3,1.0,560064.0,653346.0
maruti suzuki,baleno,zeta,yeshwanthpur,ka-04,petrol,manual,dealer,unknown,10.0,70773.0,7077.3,1,1.0,560022.0,461600.0
hyundai,i20,asta,kattigenahalli,ka-04,petrol,manual,dealer,blue,12.0,58798.0,4899.8,2,1.0,560066.0,450000.0
hyundai,santro xing,xl,hbr layout,ka-04,petrol,manual,dealer,black,20.0,70408.0,3520.4,2,1.0,560066.0,110000.0
maruti suzuki,ciaz,zxi+,yeshwanthpur,ka-51,petrol,manual,dealer,brown,10.0,98184.0,9818.4,2,1.0,560022.0,400900.0
mahindra,xuv300,w4,mj lifestyle astro chikkanagamangala,ka-51,petrol,manual,dealer,unknown,6.0,46264.0,7710.7,1,1.0,,620000.0
hyundai,creta,sx plus at,whitefield,ka-05,diesel,automatic,dealer,white,11.0,98137.0,8921.5,2,1.0,560066.0,660000.0
hyundai,grand i10,asta kappa (o,nexus shanti niketan mall,ka-01,petrol,manual,dealer,orange,10.0,32500.0,3250.0,2,0.0,560066.0,407000.0
kia,seltos,gtx plus at,jp nagar,ka-01,diesel,automatic,dealer,blue,4.0,36089.0,9022.2,1,1.0,560078.0,1590000.0
honda,jazz,v at,yeshwanthpur,ka-05,petrol,automatic,dealer,white,11.0,36879.0,3352.6,2,1.0,560022.0,390000.0
maruti suzuki,wagon r,vxi,whitefield,ka-02,petrol,manual,dealer,silver,12.0,132169.0,11014.1,2,1.0,560066.0,249352.0
nissan,magnite,xv amt ez shift dt,hebbal,ka-01,petrol,automatic,dealer,unknown,2.0,13857.0,6928.5,1,1.0,560064.0,703258.0
hyundai,new santro,sportz mt,whitefield,ka-30,petrol,manual,dealer,white,7.0,67087.0,9583.9,1,1.0,560066.0,322400.0
maruti suzuki,ertiga,zxi,hebbal,ka-01,petrol,manual,dealer,white,9.0,88428.0,9825.3,1,1.0,560064.0,670000.0
maruti suzuki,celerio,vxi amt,unknown,ka-02,petrol,automatic,dealer,unknown,12.0,92000.0,7666.7,1,0.0,,308000.0
maruti suzuki,xl6,alpha mt,hebbal,ka-41,petrol,manual,dealer,unknown,5.0,41502.0,8300.4,1,1.0,560064.0,899000.0
maruti suzuki,wagon r,lxi,yeshwanthpur,ka-02,petrol,manual,dealer,grey,1.0,4347.0,4347.0,1,1.0,560057.0,535000.0
renault,kiger,rxt (o) mt,whitefield,ka-53,petrol,manual,dealer,black,2.0,9301.0,4650.5,1,1.0,560066.0,611000.0
honda,city,zx cvt,bannerghatta,ka-01,petrol,automatic,dealer,brown,9.0,30000.0,3333.3,1,1.0,560076.0,831000.0
tata,altroz,xza plus dark edtion,kannamangala,ka-53,petrol,automatic,dealer,black,4.0,13514.0,3378.5,1,1.0,560066.0,789000.0
mahindra,thar,lx ht 4wd at,hsr layout,24bh,petrol,automatic,dealer,unknown,2.0,12500.0,6250.0,1,1.0,560102.0,1580000.0
maruti suzuki,celerio,vxi,whitefield,ka-51,petrol,manual,dealer,unknown,11.0,95484.0,8680.4,1,1.0,560066.0,288596.0
renault,triber,rxz amt,tippanahalli cross government hospital goudur kanasu mane,ka-04,petrol,automatic,dealer,white,3.0,25774.0,8591.3,2,1.0,560066.0,650000.0
hyundai,i20,asta mt,unknown,ka-25,petrol,manual,dealer,unknown,0.0,10500.0,21000.0,1,1.0,,919000.0
hyundai,grand i10,sportz (o) kappa,bannerghatta,ka-02,petrol,manual,dealer,red,8.0,52000.0,6500.0,3,0.0,560076.0,420000.0
maruti suzuki,swift,zxi,kengeri,ka-41,petrol,manual,dealer,red,14.0,30644.0,2188.9,1,1.0,560060.0,442000.0
renault,kwid,rxt (o,whitefield,ka-02,petrol,manual,dealer,white,7.0,67065.0,9580.7,2,1.0,560066.0,255000.0
maruti suzuki,brezza,zxi + smart,whitefield,ka-11,petrol,manual,dealer,white,1.0,11651.0,11651.0,1,1.0,560009.0,1300000.0
renault,duster,85 ps rxl 4x2 mt adventure edition,hebbal,ka-06,diesel,manual,dealer,grey,10.0,94361.0,9436.1,3,1.0,560064.0,382045.0
hyundai,i20,asta cvt,hebbal,ka-02,petrol,automatic,dealer,unknown,8.0,69853.0,8731.6,1,1.0,560064.0,626791.0
maruti suzuki,baleno,alpha at,malleshwaram,ka-05,petrol,automatic,dealer,unknown,8.0,48500.0,6062.5,1,1.0,560003.0,587000.0
ford,ecosport,titanium,unknown,ka-51,diesel,manual,unknown,unknown,10.0,137657.0,13765.7,1,,,561000.0
hyundai,grand i10 nios,sportz kappa,bannerghatta,ka-01,petrol,manual,dealer,grey,4.0,22000.0,5500.0,1,1.0,560076.0,617000.0
hyundai,creta,sx plus at,whitefield,ka-05,diesel,automatic,dealer,unknown,11.0,98137.0,8921.5,2,1.0,,700000.0
hyundai,grand i10,sportz kappa,nehru nagar,ka-04,petrol,manual,dealer,white,9.0,104995.0,11666.1,1,1.0,560066.0,400000.0
renault,kwid,rxt amt (o,malleshwaram,ka-51,petrol,automatic,dealer,silver,5.0,33500.0,6700.0,2,0.0,560003.0,377000.0
tata,altroz,creative s 5mt,hebbal,ka-11,diesel,manual,dealer,unknown,1.0,19000.0,19000.0,1,1.0,562157.0,953000.0
maruti suzuki,dzire,vxi,unknown,ka-51,petrol,manual,unknown,unknown,14.0,103571.0,7397.9,1,,,300000.0
tata,nexon,xz plus (o,whitefield,ka-05,petrol,manual,dealer,green,5.0,41663.0,8332.6,2,1.0,560066.0,727500.0
tata,safari,4x2 ex dicor vtt,hbr layout,ka-09,diesel,manual,dealer,black,17.0,136920.0,8054.1,2,1.0,560066.0,250000.0
hyundai,i10,sportz irde2,malleshwaram,ka-04,petrol,manual,dealer,unknown,12.0,104000.0,8666.7,1,0.0,560003.0,272000.0
skoda,rapid,cr style plus at,whitefield,ka-01,diesel,automatic,dealer,brown,10.0,92976.0,9297.6,1,1.0,560066.0,369000.0
maruti suzuki,wagon r,vxi,hebbal,ka-04,petrol,manual,dealer,grey,13.0,69184.0,5321.8,3,1.0,560064.0,204172.0
volkswagen,polo,highline plus,hebbal,ka-05,petrol,manual,dealer,grey,8.0,58000.0,7250.0,1,1.0,562157.0,591000.0
ford,ecosport,titanium ti-vct,hebbal,ka-02,petrol,manual,dealer,brown,10.0,61000.0,6100.0,1,1.0,562157.0,552000.0
ford,figo aspire,ambiente,kr puram,ka-01,petrol,manual,dealer,unknown,7.0,19074.0,2724.9,1,1.0,560036.0,430000.0
ford,ecosport,titanium,hebbal,ka-51,diesel,manual,dealer,unknown,9.0,105639.0,11737.7,1,1.0,560023.0,543159.0
ford,new figo,titanium mt,hebbal,ka-03,petrol,manual,dealer,unknown,10.0,75500.0,7550.0,1,1.0,560064.0,342501.0
hyundai,exter,sx(o) connect amt,unknown,ka-19,petrol,automatic,unknown,unknown,3.0,52517.0,17505.7,1,,,768817.0
maruti suzuki,eeco,5 str ac,lingarajpuram lingarajpuram,ka-03,petrol,manual,dealer,silver,3.0,39984.0,13328.0,1,1.0,560066.0,500000.0
honda,city,sv,unknown,ka-05,petrol,manual,unknown,unknown,10.0,97468.0,9746.8,1,,,419000.0
hyundai,grand i10,sportz kappa,whitefield,ka-03,petrol,manual,dealer,silver,12.0,73666.0,6138.8,2,1.0,560066.0,331323.0
maruti suzuki,swift,zxi,hebbal,ka-50,petrol,manual,dealer,unknown,3.0,69796.0,23265.3,1,1.0,560064.0,628092.0
maruti suzuki,celerio,zxi amt,yeshwanthpur,ka-05,petrol,automatic,dealer,silver,9.0,69455.0,7717.2,1,1.0,560022.0,355000.0
maruti suzuki,alto,lxi o,hebbal,ka-51,petrol,manual,dealer,silver,9.0,42248.0,4694.2,1,1.0,560064.0,200000.0
renault,triber,rxl mt,koramangala,ka-01,petrol,manual,dealer,unknown,3.0,17635.0,5878.3,1,1.0,560034.0,560892.0
volkswagen,polo,highline1.2l,koramangala,ka-19,petrol,manual,dealer,unknown,14.0,107764.0,7697.4,1,1.0,560034.0,280000.0
hyundai,verna,fluidic sx,whitefield,ka-04,petrol,manual,dealer,white,11.0,48500.0,4409.1,2,0.0,560066.0,460000.0
maruti suzuki,vitara brezza,vxi at shvs,whitefield,ka-52,petrol,automatic,dealer,unknown,5.0,78550.0,15710.0,2,1.0,560066.0,638900.0
hyundai,creta,mt dsl sx(o,hebbal,ka-06,diesel,manual,dealer,white,2.0,46500.0,23250.0,1,1.0,562157.0,1723000.0
maruti suzuki,new wagon-r,lxi,vaddarapalya ragavendra industrial estate bengal,ts-08,cng,manual,dealer,grey,5.0,134558.0,26911.6,1,1.0,560102.0,379999.0
maruti suzuki,celerio,vxi amt,whitefield,ka-03,petrol,automatic,dealer,unknown,9.0,38000.0,4222.2,1,0.0,560066.0,362000.0
hyundai,xcent,sx,bannerghatta,ka-64,diesel,manual,dealer,unknown,11.0,126500.0,11500.0,1,0.0,560076.0,416000.0
maruti suzuki,s cross,zeta,unknown,ka-03,diesel,manual,unknown,unknown,9.0,96552.0,10728.0,1,,,565000.0
renault,kwid,climber urban night amt,whitefield,ka-09,petrol,automatic,dealer,green,3.0,45416.0,15138.7,1,1.0,560066.0,375000.0
renault,kiger,rxz cvt,hebbal,ka-03,petrol,automatic,dealer,black,4.0,20319.0,5079.8,2,1.0,560023.0,652222.0
maruti suzuki,wagon r,vxi,hebbal,ka-05,petrol,manual,dealer,grey,10.0,65016.0,6501.6,1,1.0,560064.0,334700.0
volkswagen,polo,highline plus,hebbal,ka-05,petrol,manual,dealer,grey,8.0,58000.0,7250.0,1,1.0,562157.0,605000.0
hyundai,creta,sx,malleshwaram,ka-53,petrol,manual,dealer,orange,8.0,51000.0,6375.0,1,1.0,560003.0,860000.0
maruti suzuki,celerio,vxi amt (o,yeshwanthpur,ka-14,petrol,automatic,dealer,grey,6.0,43748.0,7291.3,1,1.0,560022.0,421400.0
kia,seltos,htx ivt,bannerghatta,ka-04,petrol,automatic,dealer,white,5.0,24000.0,4800.0,1,1.0,560076.0,1217000.0
tata,tiago,revotron xz,hebbal,ka-03,petrol,manual,dealer,unknown,10.0,38000.0,3800.0,1,1.0,562157.0,396000.0
hyundai,aura,sx plus,malleshwaram,ka-03,petrol,manual,dealer,red,6.0,77500.0,12916.7,1,1.0,560003.0,588000.0
hyundai,aura,s,malleshwaram,ka-51,cng,manual,dealer,unknown,5.0,32500.0,6500.0,1,1.0,560003.0,582000.0
mercedes-benz,b-class,b180 cdi,whitefield,ka-01,diesel,automatic,dealer,white,10.0,80000.0,8000.0,2,0.0,560066.0,900000.0
maruti suzuki,alto k10,vxi,hebbal,ka-51,petrol,manual,dealer,beige,12.0,96256.0,8021.3,2,1.0,560064.0,205000.0
mahindra,kuv100,k6 plus 6 str,whitefield,ka-03,petrol,manual,dealer,grey,10.0,82743.0,8274.3,1,1.0,560066.0,281500.0
maruti suzuki,new wagon-r,zxi,whitefield,ka-03,petrol,manual,dealer,white,4.0,26831.0,6707.8,1,1.0,560066.0,525000.0
maruti suzuki,dzire,vxi,koramangala,ka-51,petrol,manual,dealer,grey,12.0,50672.0,4222.7,2,1.0,560034.0,352076.0
tata,tiago,xza plus,whitefield,ka-20,petrol,automatic,dealer,white,6.0,122000.0,20333.3,1,0.0,560066.0,471000.0
hyundai,creta,sx at,hebbal,ka-05,diesel,automatic,dealer,blue,8.0,145370.0,18171.2,3,1.0,560064.0,627200.0
